SessionId,Probability
630,1.2465861e-09
631,5.9615415e-09
632,1.0988103e-09
633,1.1823348e-09
634,1.5358735e-06
635,0.0018390188
636,4.8071658e-09
637,7.618099e-08
638,2.079005e-08
639,2.6700325e-10
640,5.973934e-10
641,4.01931e-07
642,3.493413e-08
643,9.2791197e-10
644,5.6765224e-09
645,2.2265625e-07
646,2.1865199e-10
647,7.164043e-06
648,4.579686e-09
649,4.698209e-09
650,2.6185816e-08
651,7.1455547e-10
652,2.7524964e-06
653,0.0034824428
654,1.8931465e-05
655,0.00031410358
656,7.933045e-08
657,1.9555217e-05
658,1.2869776e-07
659,5.9465474e-06
660,8.173475e-09
661,4.324462e-05
662,1.8306072e-13
663,9.867487e-12
664,1.4293222e-08
665,9.452452e-05
666,2.2647457e-12
667,2.2155368e-10
668,2.2912925e-09
669,2.4724148e-11
670,9.2918035e-06
671,5.501394e-07
672,3.107752e-07
673,5.081901e-10
674,1.081456e-07
675,5.977159e-10
676,9.027872e-09
677,1.527647e-08
678,8.191586e-11
679,4.6727155e-06
680,7.040591e-07
681,1.6303675e-08
682,3.8243897e-10
683,1.7113461e-09
684,2.330769e-09
685,3.8998093e-11
686,9.6332465e-12
687,7.7141766e-07
688,2.4563853e-08
689,0.017395787
690,3.1388165e-09
691,9.431166e-07
692,3.7614264e-08
693,6.152265e-11
694,7.880695e-09
695,1.0177415e-07
696,5.8062954e-09
697,1.4063493e-06
698,1.409794e-10
699,0.007037176
700,8.6515406e-08
701,9.477717e-11
702,3.1926128e-10
703,4.9333365e-05
704,1.3575924e-05
705,5.676655e-08
706,5.863244e-08
707,2.2334247e-10
708,1.5114779e-07
709,9.428345e-12
710,2.0119494e-08
711,4.4117804e-10
712,6.686482e-07
713,3.6843832e-09
714,0.00027776812
715,6.8411976e-10
716,4.112814e-09
717,3.5766725e-08
718,6.817375e-05
719,3.7712184e-07
720,6.2449553e-06
721,2.594414e-13
722,4.9116156e-10
723,4.179536e-12
724,1.8857557e-08
725,1.5090541e-09
726,0.99660957
727,2.2221607e-07
728,1.200565e-06
729,2.4578563e-05
730,4.987041e-10
731,2.7296237e-06
732,4.117109e-08
733,7.73417e-12
734,7.582106e-06
735,8.4594254e-10
736,2.0028566e-11
737,1.1811408e-08
738,6.227779e-06
739,3.8674783e-10
740,1.002373e-09
741,9.3505014e-07
742,1.2486431e-07
743,1.731097e-12
744,6.482303e-15
745,0.00038816326
746,2.2051216e-08
747,0.001267461
748,2.1201796e-08
749,8.816446e-07
750,7.660112e-10
751,1.7765858e-08
752,1.4842996e-05
753,4.0187803e-10
754,8.544007e-06
755,2.2106914e-07
756,4.5342463e-09
757,2.3166434e-07
758,8.203793e-07
759,1.0143298e-09
760,1.4037983e-08
761,5.502659e-10
762,5.471027e-08
763,2.3153385e-11
764,3.332219e-05
765,9.803582e-10
766,3.00541e-08
767,1.49726975e-05
768,9.478355e-06
769,5.228687e-10
770,1.707121e-09
771,1.0247972e-05
772,2.7087024e-11
773,0.83046335
774,0.004903128
775,2.4209272e-09
776,1.4432435e-09
777,8.6014396e-08
778,2.6994003e-05
779,9.223347e-09
780,3.215737e-11
781,9.2338337e-10
782,1.8100161e-08
783,2.31707e-05
784,4.8314673e-06
785,2.9278407e-10
786,3.795613e-07
787,1.0337532e-10
788,2.6962202e-06
789,1.7636406e-09
790,2.7762691e-05
791,2.6452616e-09
792,1.2918829e-09
793,7.8228743e-07
794,5.8438707e-09
795,2.0302524e-08
796,2.625397e-09
797,2.3148253e-08
798,2.1824218e-12
799,1.7372023e-09
800,3.925821e-07
801,5.080954e-09
802,1.5831854e-10
803,9.328976e-08
804,6.168771e-12
805,2.9479269e-08
806,1.2835056e-06
807,5.313897e-09
808,3.5833093e-08
809,3.554194e-07
810,3.9057122e-11
811,2.1039086e-06
812,2.2102618e-05
813,6.5854154e-05
814,1.5724936e-07
815,4.7480254e-13
816,1.7728968e-07
817,1.7626293e-05
818,6.25685e-07
819,1.5058868e-07
820,3.197442e-06
821,4.2530136e-08
822,5.276047e-08
823,5.907935e-08
824,5.7975304e-13
825,1.1802715e-08
826,1.14598386e-10
827,2.9852472e-09
828,4.3906993e-11
829,4.9519184e-07
830,3.249654e-08
831,0.0024570671
832,4.023528e-10
833,1.3433682e-10
834,0.00070536387
835,2.0901463e-07
836,1.0179181e-07
837,4.816488e-10
838,5.148292e-10
839,9.712222e-13
840,1.1405704e-06
841,2.1200347e-05
842,0.00031446494
843,5.88672e-08
844,6.6319e-06
845,2.6488777e-08
846,6.270835e-10
847,0.09569134
848,2.3616141e-07
849,0.00015901102
850,0.0021351064
851,1.0929445e-10
852,1.5598739e-06
853,4.924899e-07
854,3.937951e-08
855,0.00016077852
856,9.0781965e-11
857,8.987479e-09
858,4.2915524e-10
859,1.404342e-08
860,2.8931046e-07
861,1.332137e-09
862,2.7578139e-08
863,0.02901019
864,2.4273727e-09
865,8.196778e-14
866,0.0033958422
867,7.230591e-08
868,3.9096423e-10
869,0.992735
870,2.1250284e-07
871,1.7751942e-11
872,2.0855947e-07
873,2.396564e-06
874,1.3157663e-06
875,2.2171939e-10
876,3.3934198e-06
877,1.2264078e-09
878,8.285665e-11
879,1.6397692e-07
880,1.4311083e-09
881,4.254579e-08
882,4.927591e-08
883,3.5075565e-10
884,4.5567508e-10
885,5.6727586e-08
886,1.7624242e-08
887,4.74569e-09
888,2.835164e-07
889,3.1934115e-07
890,0.00017379866
891,2.317149e-08
892,1.5567844e-09
893,7.2262816e-07
894,3.6457143e-07
895,1.4592231e-09
896,3.7060372e-06
897,3.0263758e-09
898,7.244008e-08
899,0.0001723088
900,0.00023303584
901,8.113995e-10
902,8.0478274e-10
903,1.0080734e-12
904,1.2290563e-09
905,1.3880483e-10
906,4.4416635e-09
907,0.002417787
908,5.697916e-08
909,5.717321e-10
910,5.1300277e-11
911,1.4760647e-07
912,0.0002853299
913,2.6882068e-07
914,1.3733105e-08
915,1.5105371e-07
916,1.806325e-07
917,1.15987726e-10
918,9.2122315e-10
919,4.917992e-13
920,8.8704226e-05
921,3.102691e-07
922,2.5562642e-08
923,5.375084e-11
924,3.7512883e-08
925,3.370484e-07
926,3.023613e-05
927,0.000109053195
928,1.6513417e-09
929,2.7834268e-09
930,3.8414527e-10
931,7.0656524e-06
932,6.181874e-05
933,9.710477e-10
934,1.4848126e-07
935,2.9789293e-08
936,5.0280405e-11
937,4.3481027e-08
938,6.2307906e-09
939,3.414584e-08
940,2.7883816e-05
941,2.32593e-07
942,0.00053683564
943,0.0005781929
944,0.0024570671
945,0.005224815
946,8.214432e-07
947,1.3075027e-09
948,2.1606925e-09
949,5.9511823e-08
950,2.2570978e-10
951,0.00010058578
952,2.2135326e-08
953,4.63651e-08
954,2.0705423e-10
955,1.9858786e-05
956,4.721527e-10
957,7.1367794e-11
958,3.5097986e-10
959,2.8250841e-11
960,1.4533131e-08
961,8.97109e-09
962,1.4045616e-08
963,1.9182671e-08
964,6.5773793e-06
965,2.4206545e-07
966,3.5686082e-07
967,4.4825663e-09
968,0.3521626
969,4.7313807e-07
970,8.654416e-11
971,2.4570273e-08
972,3.595366e-07
973,1.0766503e-07
974,0.00041239575
975,1.9331958e-10
976,3.3214303e-07
977,2.8008895e-09
978,2.121483e-11
979,8.034712e-06
980,9.486466e-08
981,5.138535e-08
982,0.00042030387
983,4.1004663e-05
984,6.318818e-12
985,0.8172789
986,1.1035479e-06
987,9.6566836e-08
988,1.4312045e-08
989,1.8062503e-08
990,5.6711005e-09
991,2.284244e-10
992,0.000100389916
993,6.867004e-10
994,2.0643285e-09
995,3.472391e-07
996,3.0112524e-11
997,2.5706193e-08
998,1.8376783e-08
999,1.7372923e-08
1000,3.1016325e-09
1001,1.611891e-10
1002,6.3648315e-08
1003,2.385843e-07
1004,8.815616e-08
1005,1.0887324e-08
1006,7.244627e-09
1007,2.3382652e-11
1008,9.979614e-08
1009,2.0813565e-07
1010,1.6032864e-11
1011,3.856725e-09
1012,1.0258639e-05
1013,8.139238e-08
1014,2.06537e-07
1015,3.9980214e-11
1016,5.222373e-08
1017,0.00010980953
1018,2.9916425e-09
1019,1.198334e-09
1020,6.2667693e-10
1021,9.658963e-09
1022,5.5647954e-05
1023,4.2193402e-10
1024,1.37897e-07
1025,9.993142e-07
1026,4.9874643e-07
1027,2.5407757e-13
1028,1.6269528e-06
1029,7.970665e-07
1030,8.693678e-07
1031,2.8818251e-08
1032,1.18284106e-07
1033,1.2785914e-05
1034,7.0658936e-09
1035,0.059254218
1036,1.9394237e-09
1037,1.1679636e-08
1038,1.41093925e-11
1039,1.1728564e-09
1040,2.233278e-05
1041,1.6234468e-07
1042,1.6644552e-09
1043,7.001536e-10
1044,2.4687527e-08
1045,2.56242e-08
1046,1.7082138e-11
1047,3.2778205e-13
1048,3.2239345e-08
1049,0.0024897156
1050,2.4004707e-09
1051,1.4729248e-07
1052,3.6383026e-06
1053,0.00074304093
1054,7.158316e-08
1055,1.6798959e-08
1056,1.351157e-10
1057,1.5437973e-07
1058,1.0337532e-10
1059,2.2413804e-09
1060,6.14988e-07
1061,7.492045e-11
1062,0.00028866532
1063,2.7015973e-11
1064,6.455249e-10
1065,3.3336173e-06
1066,0.0004850895
1067,0.0002896139
1068,2.8641757e-11
1069,3.5806768e-06
1070,5.5340954e-11
1071,6.066763e-09
1072,4.7270894e-09
1073,0.0003023236
1074,0.0005625571
1075,1.13722406e-10
1076,5.209688e-08
1077,8.285665e-11
1078,1.7166203e-08
1079,2.3945126e-06
1080,5.1439355e-09
1081,2.1659616e-09
1082,2.2320386e-08
1083,3.3214754e-11
1084,1.7289142e-10
1085,3.230499e-10
1086,5.246409e-07
1087,1.2916249e-08
1088,9.45512e-09
1089,4.6929785e-09
1090,2.4847988e-09
1091,2.4954296e-08
1092,1.8529454e-05
1093,1.4552289e-07
1094,5.7676007e-06
1095,1.4910606e-09
1096,0.0023698502
1097,6.390282e-11
1098,0.00010419814
1099,1.8493312e-08
1100,2.807802e-07
1101,0.0033958422
1102,9.049801e-09
1103,7.2611755e-08
1104,5.0974065e-09
1105,1.3031084e-07
1106,8.285665e-11
1107,1.1021918e-09
1108,7.9611706e-10
1109,4.7261676e-07
1110,6.041643e-06
1111,2.0013519e-07
1112,1.7246474e-08
1113,5.6226196e-10
1114,2.3553575e-09
1115,7.953771e-08
1116,9.383526e-09
1117,0.00096717075
1118,1.885885e-08
1119,7.9380134e-11
1120,0.0033958422
1121,1.1752665e-08
1122,5.747764e-09
1123,1.2970422e-06
1124,5.1074825e-05
1125,4.524326e-14
1126,0.0021087364
1127,4.085553e-08
1128,2.831965e-07
1129,3.3332122e-07
1130,8.933295e-07
1131,0.069307916
1132,1.5117823e-09
1133,5.7765346e-06
1134,1.1147448e-07
1135,3.8466183e-08
1136,9.670876e-08
1137,7.426921e-08
1138,6.7847523e-09
1139,5.436476e-10
1140,8.083692e-09
1141,1.9561518e-10
1142,5.4148842e-08
1143,6.1024174e-08
1144,4.333243e-11
1145,2.8892741e-06
1146,5.7061705e-08
1147,0.0002853299
1148,6.15049e-08
1149,0.0013141382
1150,1.590435e-09
1151,1.663656e-08
1152,7.947484e-06
1153,1.112599e-08
1154,9.939479e-11
1155,4.3640157e-11
1156,7.2247697e-09
1157,8.673483e-06
1158,3.8378734e-05
1159,3.3899217e-10
1160,8.729571e-10
1161,4.538051e-10
1162,3.820622e-09
1163,3.132771e-08
1164,1.3096248e-12
1165,6.259918e-12
1166,6.4225962e-09
1167,9.758463e-08
1168,9.884418e-09
1169,6.7928084e-07
1170,1.1127624e-05
1171,0.0002853299
1172,3.025957e-11
1173,1.1072202e-07
1174,9.155949e-10
1175,1.5435068e-08
1176,1.8518482e-05
1177,3.827035e-08
1178,5.0677734e-08
1179,7.384632e-06
1180,2.3849788e-07
1181,2.3677437e-07
1182,1.6606602e-08
1183,8.4256097e-10
1184,4.6827e-11
1185,3.4392486e-10
1186,2.8129044e-08
1187,1.03417726e-10
1188,3.164454e-09
1189,1.6235537e-06
1190,5.409183e-13
1191,6.951277e-07
1192,3.0126817e-08
1193,3.4517356e-07
1194,0.015493715
1195,6.374779e-06
1196,0.0015455319
1197,1.6252777e-07
1198,2.2165443e-06
1199,4.1994724e-16
1200,3.5965044e-07
1201,0.00014527127
1202,1.5897691e-11
1203,5.5185582e-11
1204,6.044341e-07
1205,1.04561515e-07
1206,2.0459924e-08
1207,4.0208794e-05
1208,2.4110316e-11
1209,4.4647724e-05
1210,4.018363e-08
1211,1.1220787e-07
1212,1.0258639e-05
1213,9.0005065e-05
1214,5.8668605e-11
1215,0.791903
1216,7.165266e-06
1217,1.7961154e-12
1218,2.075325e-07
1219,7.34014e-09
1220,3.4787914e-07
1221,6.1256915e-09
1222,1.1239527e-08
1223,1.0139637e-06
1224,5.467436e-09
1225,5.0325983e-11
1226,5.404315e-09
1227,2.2534987e-09
1228,2.5200482e-08
1229,6.926964e-10
1230,4.5022226e-09
1231,1.3048327e-08
1232,4.0709367e-08
1233,5.869534e-08
1234,2.450501e-10
1235,1.59709e-08
1236,6.22353e-10
1237,0.0002853299
1238,5.4019456e-09
1239,4.0439546e-10
1240,1.9521849e-07
1241,6.700057e-09
1242,1.9153705e-09
1243,6.766104e-09
1244,1.2487479e-07
1245,1.0487305e-08
1246,2.665987e-10
1247,3.1405432e-07
1248,1.3933056e-10
1249,6.358568e-09
1250,2.245363e-05
1251,5.34212e-07
1252,8.472919e-06
1253,2.0112056e-07
1254,1.3363359e-09
1255,0.0011497479
1256,1.8160332e-08
1257,7.712009e-06
1258,2.0483845e-05
1259,2.9306035e-08
1260,2.354001e-09
1261,9.743993e-12
1262,5.579503e-10
1263,4.203228e-07
1264,4.78e-06
1265,2.2715325e-09
1266,4.239625e-08
1267,1.8706636e-07
1268,1.1213006e-06
1269,1.3504427e-06
1270,4.2210893e-09
1271,3.708228e-12
1272,6.599529e-05
1273,4.1329233e-08
1274,2.1178314e-08
1275,0.39853126
1276,8.616661e-08
1277,1.1950373e-06
1278,3.7585156e-05
1279,8.109926e-10
1280,2.0763507e-11
1281,7.2039363e-13
1282,1.1434567e-08
1283,7.891174e-05
1284,4.1174508e-10
1285,1.7008167e-08
1286,6.9134608e-06
1287,1.7172051e-06
1288,0.0005037815
1289,1.2590209e-07
1290,2.5943411e-08
1291,2.1455316e-12
1292,4.4728217e-09
1293,4.863274e-13
1294,2.4543855e-08
1295,1.193798e-06
1296,4.0516017e-08
1297,2.679196e-09
1298,4.6010388e-07
1299,6.3573214e-07
1300,9.683876e-11
1301,1.8064799e-07
1302,2.1910392e-08
1303,1.9595333e-08
1304,5.1955712e-06
1305,6.5391004e-07
1306,1.0920247e-08
1307,1.51467e-06
