SessionId,Probability
304,0.00071552396
305,6.1273575e-05
306,0.0014772415
307,0.00011122227
308,0.00016766787
309,5.6535006e-05
310,0.00011283159
311,0.0010244548
312,0.00030997396
313,0.00030368567
314,2.3841858e-05
315,3.734231e-05
316,2.4437904e-05
317,0.007874072
318,0.00047522783
319,8.556247e-05
320,5.981326e-05
321,0.003713131
322,0.0010197461
323,4.6938658e-05
324,5.9962273e-05
325,0.0005800128
326,1.0579824e-05
327,0.00084364414
328,5.2899122e-05
329,0.001499027
330,5.662441e-07
331,0.00015845895
332,0.053454787
333,0.0004272163
334,0.00030180812
335,0.0066144764
336,5.966425e-05
337,0.00025823712
338,6.2286854e-06
339,1.1533499e-05
340,3.2782555e-05
341,0.010375619
342,0.015558958
343,0.01229468
344,4.053116e-05
345,0.0020139217
346,0.000112622976
347,0.00019046664
348,0.005229026
349,5.9962273e-05
350,0.00010180473
351,0.0001976788
352,0.0029934645
353,0.008352518
354,3.1113625e-05
355,0.0007364452
356,0.00018456578
357,3.2931566e-05
358,3.46303e-05
359,0.006050378
360,0.00054731965
361,0.015802205
362,6.532669e-05
363,0.0005044639
364,5.275011e-05
365,0.0021879375
366,0.0025740564
367,2.065301e-05
368,0.0019341707
369,0.0009152889
370,6.893277e-05
371,0.00017431378
372,2.2560358e-05
373,0.00014650822
374,9.697676e-05
375,1.129508e-05
376,0.00047320127
377,2.2411346e-05
378,1.0430813e-05
379,0.0019358993
380,2.783537e-05
381,0.001471281
382,0.00021785498
383,4.658103e-05
384,0.00032138824
385,0.0067821145
386,0.0064595044
387,0.0006071031
388,0.0005788207
389,1.0281801e-05
390,0.0016281605
391,9.575486e-05
392,2.3066998e-05
393,0.00041043758
394,0.0005224943
395,0.00051933527
396,0.00020009279
397,8.136034e-06
398,0.00020697713
399,0.0051389337
400,0.0003502071
401,3.477931e-05
402,0.00054964423
403,0.020938516
404,0.004899919
405,1.2934208e-05
406,6.67572e-05
407,0.0014736652
408,0.00060787797
409,0.0071464777
410,9.4771385e-06
411,5.51939e-05
412,0.028687805
413,8.165836e-05
414,4.091859e-05
415,0.003437996
416,5.9723854e-05
417,0.00025302172
418,2.9534101e-05
419,0.00033336878
420,1.3828278e-05
421,0.000821054
422,0.08112803
423,3.8713217e-05
424,0.0009910762
425,0.010127872
426,0.010462642
427,0.00062683225
428,0.0012407601
429,0.00010430813
430,2.6494265e-05
431,0.00053179264
432,0.0016982257
433,0.0005635321
434,0.08723143
435,2.7149916e-05
436,0.0012051165
437,0.0026426315
438,1.9460917e-05
439,5.0097704e-05
440,0.000300467
441,0.00023448467
442,1.5854836e-05
443,5.185604e-06
444,0.008342326
445,0.01013872
446,0.00040331483
447,0.7928972
448,6.315112e-05
449,4.258752e-05
450,0.00042578578
451,3.59118e-05
452,0.00010946393
453,2.5570393e-05
454,1.7791986e-05
455,5.3048134e-06
456,0.00050377846
457,0.00066289306
458,0.00018781424
459,1.6152859e-05
460,6.246567e-05
461,0.0047092736
462,3.0010939e-05
463,3.5881996e-05
464,0.00554803
465,0.00043836236
466,2.1517277e-05
467,0.00065624714
468,0.0007905364
469,1.6212463e-05
470,0.00014308095
471,0.0002580285
472,0.001663506
473,0.044215083
474,0.023179501
475,0.030309409
476,0.00012734532
477,8.139014e-05
478,0.00015491247
479,0.00015428662
480,0.00015076995
481,5.7429075e-05
482,0.00017154217
483,6.2584877e-07
484,0.00032150745
485,0.0032244623
486,4.5388937e-05
487,2.1874905e-05
488,0.00044703484
489,1.4066696e-05
490,0.008627266
491,0.017330825
492,0.0125979185
493,0.0021134615
494,0.0024836957
495,1.8715858e-05
496,0.00064349174
497,0.00037121773
498,0.00018560886
499,1.3709068e-06
500,0.00086423755
501,0.0017786622
502,2.732873e-05
503,0.00023549795
504,0.0035119355
505,5.5134296e-06
506,0.0031231344
507,0.0001911819
508,4.9978495e-05
509,6.556511e-06
510,5.3048134e-06
511,0.00024276972
512,1.0579824e-05
513,0.41413313
514,0.00037035346
515,7.4505806e-07
516,9.635091e-05
517,3.7431717e-05
518,0.0009713471
519,0.0022683442
520,1.04010105e-05
521,0.00062796474
522,0.00017026067
523,0.00025060773
524,0.0035839975
525,2.9444695e-05
526,9.983778e-05
527,0.061482877
528,0.045683593
529,0.0005596876
530,3.167987e-05
531,4.7683716e-07
532,0.013778597
533,9.834766e-07
534,0.0030214787
535,3.6597252e-05
536,0.00071659684
537,2.5689602e-05
538,0.00015881658
539,0.021663874
540,0.004448563
541,0.0002489388
542,0.00016000867
543,0.00034102798
544,0.0006439388
545,3.7521124e-05
546,0.0003618598
547,0.0012152791
548,6.0141087e-05
549,0.00041982532
550,0.0012666583
551,3.6656857e-05
552,2.1249056e-05
553,3.093481e-05
554,0.003649503
555,7.095933e-05
556,0.00070011616
557,0.00025814772
558,0.00018408895
559,3.093481e-05
560,1.8000603e-05
561,3.4868717e-06
562,4.1395426e-05
563,3.504753e-05
564,0.0024428368
565,4.053116e-05
566,0.00073453784
567,0.74376047
568,0.0011878908
569,0.00036767125
570,8.761883e-06
571,2.1517277e-05
572,0.00010126829
573,2.3901463e-05
574,0.00017380714
575,3.1083822e-05
576,6.890297e-05
577,0.00045603514
578,3.4600496e-05
579,4.0739775e-05
580,0.00015130639
581,0.0020427108
582,4.130602e-05
583,0.00071048737
584,1.9967556e-06
585,3.966689e-05
586,2.3782253e-05
587,0.00030696392
588,5.5134296e-06
589,0.0007904768
590,4.324317e-05
591,3.1799078e-05
592,0.0013074577
593,8.866191e-05
594,2.9712915e-05
595,4.7683716e-07
596,4.643202e-05
597,1.4662743e-05
598,6.631017e-05
599,0.000103741884
600,0.00011005998
601,0.00048580766
602,4.2706728e-05
603,6.791949e-05
604,5.4955482e-05
605,0.00033015013
606,0.006962478
607,9.4890594e-05
608,0.057510436
609,0.0003027022
610,1.9103289e-05
611,2.9832125e-05
612,0.0004722178
613,1.6152859e-05
614,3.7431717e-05
615,0.00039497018
616,0.00047525764
617,8.97944e-05
618,4.053116e-05
619,2.9206276e-06
620,0.0014995635
621,0.0020775497
622,0.003012091
623,0.00016838312
624,0.0002850294
625,0.0028088987
626,0.00016894937
627,9.408593e-05
628,0.00029575825
629,3.5464764e-05
630,7.0631504e-05
631,1.1861324e-05
632,0.00015616417
633,0.0006929636
634,0.00016364455
635,0.00033020973
636,6.54161e-05
637,7.0393085e-05
638,2.6613474e-05
639,0.00052785873
640,5.2154064e-06
641,0.009532392
642,8.416176e-05
643,0.00013902783
644,0.00016602874
645,0.00018164515
646,3.9070845e-05
647,0.00013911724
648,0.00048717856
649,0.000657022
650,0.00029221177
651,0.004226774
652,0.0020594597
653,0.00019931793
654,0.016373962
655,0.034888238
656,4.5269728e-05
657,0.00044983625
658,0.00011906028
659,0.0021679997
660,0.00023204088
661,0.02663672
662,7.0929527e-06
663,0.0015800595
664,0.10968155
665,0.00029933453
666,3.555417e-05
667,1.5616417e-05
668,0.000485003
669,0.000269413
670,3.159046e-05
671,0.0017544627
672,0.0003825724
673,1.4603138e-05
674,4.9948692e-05
675,7.56979e-06
676,3.3050776e-05
677,4.6491623e-06
678,0.0004016161
679,0.00133425
680,0.020418137
681,0.0004708171
682,0.00025364757
683,4.1276217e-05
684,0.00031396747
685,3.629923e-05
686,2.5629997e-06
687,0.00029197335
688,0.00039717555
689,0.0002810359
690,2.6226044e-05
691,0.00034040213
692,0.0004785657
693,3.4421682e-05
694,4.5657158e-05
695,3.272295e-05
696,0.00016415119
697,0.00015160441
698,0.00049445033
699,0.015588075
700,0.0006709397
701,0.0002759099
702,2.0772219e-05
703,5.9962273e-05
704,0.0001474917
705,0.00070884824
706,0.00931558
707,5.7160854e-05
708,0.001144439
709,4.094839e-05
710,1.3917685e-05
711,7.82609e-05
712,0.0133808255
713,0.00010803342
714,0.17547506
715,3.5732985e-05
716,0.0001180172
717,0.0005863011
718,0.00056901574
719,0.01304853
720,0.0010398328
721,1.5199184e-06
722,0.004225135
723,0.0002604127
724,0.00010919571
725,0.0004557073
726,0.5643537
727,0.00067672133
728,0.00031474233
729,8.293986e-05
730,7.3850155e-05
731,5.1021576e-05
732,0.0002809763
733,1.898408e-05
734,0.000108897686
735,7.5787306e-05
736,2.0086765e-05
737,6.6399574e-05
738,0.00027996302
739,8.225441e-06
740,9.1940165e-05
741,2.682209e-05
742,0.0004775226
743,6.80089e-05
744,0.00043469667
745,1.32620335e-05
746,0.042989016
747,0.00039547682
748,2.2053719e-05
749,0.00011974573
750,6.0498714e-05
751,6.943941e-06
752,0.043751955
753,9.551644e-05
754,0.0027627945
755,0.00023135543
756,0.0010127723
757,0.00019934773
758,2.142787e-05
759,0.001116693
760,0.00015726686
761,3.9756298e-05
762,1.8924475e-05
763,1.0579824e-05
764,0.00011599064
765,0.000695467
766,7.894635e-05
767,0.00025975704
768,0.00035318732
769,7.7575445e-05
770,1.1920929e-05
771,0.0005810559
772,4.4703484e-07
773,0.3372019
774,0.0027743876
775,1.0848045e-05
776,0.00014361739
777,0.00021794438
778,0.040135413
779,0.00017693639
780,2.1129847e-05
781,6.520748e-05
782,6.943941e-06
783,0.010710895
784,7.224083e-05
785,8.2582235e-05
786,0.0003657043
787,5.5134296e-06
788,3.3944845e-05
789,1.7017126e-05
790,0.038289696
791,2.0384789e-05
792,2.8431416e-05
793,0.0001796782
794,0.0002040267
795,0.00023117661
796,0.0035847127
797,0.0030108988
798,0.00052654743
799,0.0008545816
800,0.00014978647
801,6.03199e-05
802,0.0005751252
803,0.0003270507
804,0.002775222
805,0.00012812018
806,0.00068861246
807,1.66893e-05
808,0.0005297661
809,9.256601e-05
810,4.4047832e-05
811,2.6583672e-05
812,3.9070845e-05
813,0.0017544031
814,3.233552e-05
815,0.006564975
816,0.0002632141
817,6.407499e-05
818,2.387166e-05
819,0.0012440085
820,6.1392784e-06
821,0.00022694468
822,0.004675448
823,0.0008761585
824,3.5762787e-07
825,8.910894e-06
826,0.006411791
827,4.9114227e-05
828,0.00020340085
829,0.00013023615
830,0.00017699599
831,0.00020974874
832,1.5318394e-05
833,5.9962273e-05
834,9.0539455e-05
835,6.657839e-05
836,0.00011861324
837,6.017089e-05
838,0.0024299622
839,4.979968e-05
840,0.00071808696
841,0.003021717
842,8.419156e-05
843,3.5464764e-06
844,0.0006093979
845,1.6599894e-05
846,1.2040138e-05
847,0.008725643
848,6.0021877e-05
849,0.00032427907
850,0.09672779
851,6.389618e-05
852,4.968047e-05
853,0.00042897463
854,0.00202626
855,0.0016936362
856,0.00046238303
857,2.8073788e-05
858,0.00037300587
859,7.1525574e-06
860,3.388524e-05
861,1.7493963e-05
862,0.0021989644
863,0.01694712
864,6.824732e-05
865,0.00034305453
866,0.00032138824
867,0.00023424625
868,0.00011733174
869,0.5392284
870,0.00037318468
871,2.4557114e-05
872,4.0382147e-05
873,4.7415495e-05
874,0.03191659
875,3.6746264e-05
876,0.0077371895
877,0.0063457787
878,5.185604e-06
879,0.00021260977
880,2.5719404e-05
881,2.2828579e-05
882,0.014275134
883,4.3809414e-05
884,0.0002795756
885,0.00030893087
886,1.3977289e-05
887,0.00013801455
888,0.00096049905
889,0.0006567538
890,1.4841557e-05
891,8.204579e-05
892,0.00053572655
893,7.241964e-05
894,0.00016954541
895,3.0219555e-05
896,5.143881e-05
897,1.6272068e-05
898,0.010651916
899,0.00023835897
900,0.009396553
901,0.00046762824
902,3.746152e-05
903,1.7136335e-05
904,3.5762787e-07
905,5.5015087e-05
906,0.0004621148
907,0.05598846
908,0.0017954409
909,6.1273575e-05
910,7.605553e-05
911,0.0002849102
912,0.00029575825
913,0.0025612712
914,0.00016775727
915,0.00032374263
916,1.552701e-05
917,3.376603e-05
918,0.00042915344
919,1.5795231e-06
920,0.22235519
921,0.0031497777
922,0.00010681152
923,0.00024417043
924,0.000105679035
925,3.6656857e-05
926,0.012983441
927,9.071827e-05
928,7.9870224e-05
929,0.00017368793
930,0.00014308095
931,9.775162e-06
932,0.0023236573
933,0.009440273
934,0.00061264634
935,0.0005915463
936,0.0003527701
937,6.580353e-05
938,8.195639e-05
939,0.0013368726
940,0.00019052625
941,0.00071415305
942,0.001095295
943,0.18267432
944,0.00020974874
945,0.014872432
946,0.0023086965
947,7.137656e-05
948,0.0012223423
949,1.0341406e-05
950,5.9723854e-05
951,0.00045916438
952,7.31051e-05
953,0.0012280941
954,0.00012227893
955,0.0041771233
956,3.84748e-05
957,0.00019189715
958,5.1498413e-05
959,0.00621143
960,6.109476e-05
961,8.016825e-06
962,0.0015412867
963,2.6017427e-05
964,1.9967556e-06
965,0.00011456013
966,0.00033158064
967,0.00012364984
968,0.0047881603
969,0.00035068393
970,0.0002002418
971,0.00017815828
972,0.00014904141
973,0.00015154481
974,0.00955683
975,0.00011155009
976,0.0025868118
977,0.00035703182
978,1.0430813e-05
979,0.0013857186
980,5.453825e-06
981,0.0012372732
982,0.01185441
983,3.194809e-05
984,3.1858683e-05
985,0.0010527968
986,0.00023439527
987,9.715557e-06
988,1.8686056e-05
989,9.274483e-05
990,0.00023138523
991,3.874302e-05
992,0.006594658
993,5.3793192e-05
994,8.136034e-06
995,4.4703484e-07
996,3.8951635e-05
997,2.4497509e-05
998,0.00022351742
999,2.0682812e-05
1000,0.00041100383
1001,1.1026859e-05
1002,0.00025495887
1003,0.00068086386
1004,0.0005245507
1005,0.000113248825
1006,0.00039595366
1007,0.00017631054
1008,0.00015610456
1009,2.3305416e-05
1010,0.00011098385
1011,4.3958426e-05
1012,1.4394522e-05
1013,0.00029465556
1014,0.00030693412
1015,4.7057867e-05
1016,2.7388334e-05
1017,0.00053426623
1018,0.0008043945
1019,0.00041222572
1020,1.5467405e-05
1021,0.00028771162
1022,0.00024464726
1023,6.771088e-05
1024,3.8594007e-05
1025,0.0006620288
1026,0.0007699132
1027,0.00050607324
1028,7.867813e-06
1029,1.6152859e-05
1030,0.002122283
1031,0.022104502
1032,1.7255545e-05
1033,7.605553e-05
1034,0.00032174587
1035,0.049659014
1036,0.0003168881
1037,0.0006324947
1038,0.00012397766
1039,7.3581934e-05
1040,0.0015120506
1041,0.00081279874
1042,0.0010437071
1043,3.1471252e-05
1044,6.4611435e-05
1045,0.00014999509
1046,0.09565619
1047,0.00870198
1048,0.00034350157
1049,0.58551335
1050,0.00021547079
1051,0.0001513958
1052,0.00013160706
1053,0.0003052354
1054,5.853176e-05
1055,0.000105232
1056,0.00020205975
1057,0.0002681613
1058,5.5134296e-06
1059,5.3226948e-05
1060,5.325675e-05
1061,0.00010588765
1062,0.014629126
1063,9.2089176e-05
1064,5.8978796e-05
1065,3.221631e-05
1066,0.72882575
1067,0.0003271401
1068,3.0457973e-05
1069,5.0663948e-05
1070,4.6998262e-05
1071,2.759695e-05
1072,4.5776367e-05
1073,0.0036928356
1074,0.0005275011
1075,0.00024822354
1076,1.630187e-05
1077,5.185604e-06
1078,0.0006788373
1079,0.004961401
1080,0.00017887354
1081,0.000551939
1082,2.0772219e-05
1083,4.836917e-05
1084,1.3887882e-05
1085,0.00075393915
1086,0.0020971
1087,0.00028279424
1088,3.9845705e-05
1089,0.00038793683
1090,9.790063e-05
1091,0.00013449788
1092,0.00040242076
1093,0.0008519292
1094,6.994605e-05
1095,4.735589e-05
1096,0.0004040897
1097,8.4728e-05
1098,0.00038814545
1099,0.0003938377
1100,0.0019862354
1101,0.00032138824
1102,0.00012791157
1103,0.0033358037
1104,3.5077333e-05
1105,0.00047552586
1106,5.185604e-06
1107,5.90086e-06
1108,7.084012e-05
1109,0.0010259748
1110,7.480383e-06
1111,9.062886e-05
1112,2.3663044e-05
1113,3.2484531e-06
1114,0.0030814707
1115,0.0004349351
1116,0.0002758205
1117,0.030930787
1118,0.0046878457
1119,1.3381243e-05
1120,0.00032138824
1121,0.0016751587
1122,0.0007825792
1123,0.00053974986
1124,0.00052288175
1125,0.003497094
1126,0.0011295676
1127,6.595254e-05
1128,7.5906515e-05
1129,0.000105679035
1130,0.00059241056
1131,0.7309898
1132,0.00042670965
1133,0.00045064092
1134,0.000115424395
1135,4.4822693e-05
1136,8.195639e-06
1137,0.00017991662
1138,0.00024542212
1139,0.0003928244
1140,1.1652708e-05
1141,1.898408e-05
1142,9.268522e-06
1143,7.3611736e-06
1144,9.4771385e-06
1145,0.001467377
1146,0.0010023713
1147,0.00029575825
1148,0.006057799
1149,0.017799497
1150,0.035984993
1151,0.004231155
1152,4.3690205e-05
1153,0.0019881725
1154,5.4478645e-05
1155,1.8715858e-05
1156,0.0014130473
1157,1.7464161e-05
1158,0.0013698637
1159,4.503131e-05
1160,0.000433743
1161,4.6551228e-05
1162,7.998943e-05
1163,0.00015646219
1164,0.0013489127
1165,0.0013844073
1166,0.0059601665
1167,9.9629164e-05
1168,3.5703182e-05
1169,8.741021e-05
1170,0.006811142
1171,0.00029575825
1172,0.0012379289
1173,2.0563602e-05
1174,5.5730343e-06
1175,0.003019601
1176,0.000108629465
1177,9.268522e-06
1178,0.0014395416
1179,0.0008574724
1180,2.3543835e-05
1181,0.001542896
1182,0.00022512674
1183,0.00067952275
1184,1.0192394e-05
1185,6.9856644e-05
1186,0.0007980466
1187,0.0020349324
1188,0.00035259128
1189,0.000531435
1190,1.5199184e-06
1191,0.023032576
1192,0.003099084
1193,0.0004630983
1194,0.2402727
1195,4.544854e-05
1196,0.25035617
1197,0.0002028346
1198,0.00046944618
1199,0.00033700466
1200,0.00024563074
1201,0.00015223026
1202,0.0005840957
1203,0.00012511015
1204,0.0003822744
1205,0.00021407008
1206,0.00019589067
1207,0.01803419
1208,3.4987926e-05
1209,3.874302e-05
1210,0.0021331012
1211,0.00042513013
1212,1.4394522e-05
1213,0.0010289848
1214,0.009316057
1215,0.0038414001
1216,0.000116467476
1217,1.758337e-06
1218,0.0005726516
1219,1.6182661e-05
1220,6.866455e-05
1221,0.00027352571
1222,0.0018220842
1223,0.00041484833
1224,2.8312206e-05
1225,1.1056662e-05
1226,0.00016528368
1227,0.0004645884
1228,0.00048977137
1229,5.1915646e-05
1230,2.3007393e-05
1231,0.00032901764
1232,8.264184e-05
1233,0.0010070503
1234,0.00010174513
1235,0.01154992
1236,0.00055646896
1237,0.00029575825
1238,0.00042006373
1239,0.0014841855
1240,7.033348e-05
1241,2.5719404e-05
1242,5.6654215e-05
1243,0.00010976195
1244,0.0073266625
1245,0.00029173493
1246,0.00037512183
1247,8.764863e-05
1248,3.9219856e-05
1249,8.842349e-05
1250,0.00017109513
1251,0.00010150671
1252,0.0017540157
1253,0.0011487007
1254,0.00085395575
1255,0.0033057928
1256,0.0010179281
1257,0.0001154542
1258,0.00025472045
1259,0.0030758083
1260,4.5120716e-05
1261,3.6656857e-05
1262,6.7442656e-05
1263,0.00017768145
1264,0.015408546
1265,0.00037518144
1266,0.00027123094
1267,8.404255e-06
1268,0.00012564659
1269,0.008813769
1270,0.0036829412
1271,8.046627e-06
1272,0.00013139844
1273,0.0015966892
1274,7.870793e-05
1275,0.0030232668
1276,7.7188015e-06
1277,0.00020742416
1278,7.787347e-05
1279,0.0027576387
1280,0.0005567372
1281,0.00045967102
1282,5.543232e-06
1283,7.1167946e-05
1284,1.579523e-05
1285,4.518032e-05
1286,0.0014594793
1287,6.827712e-05
1288,5.2183867e-05
1289,0.0004490614
1290,0.044120133
1291,0.01852417
1292,9.1940165e-05
1293,1.5497208e-06
1294,0.00041088462
1295,0.00016447902
1296,0.0001719594
1297,0.013368726
1298,0.0009060502
1299,0.0012712479
1300,5.3942204e-06
1301,0.00026875734
1302,0.00052401423
1303,0.00012814999
1304,0.003828913
1305,0.00033771992
1306,7.930398e-05
1307,0.00051516294
1308,2.2351742e-06
1309,2.1964312e-05
1310,0.00063574314
1311,0.0032801628
1312,0.00022655725
1313,0.0004647076
1314,0.00026157498
1315,3.516674e-06
1316,0.00049212575
1317,0.00017723441
1318,0.0003283322
1319,0.0003695786
1320,0.00077593327
1321,0.00015246868
1322,8.7201595e-05
1323,8.311868e-05
1324,0.00037786365
1325,1.5437603e-05
1326,2.2679567e-05
1327,0.00065511465
1328,3.695488e-05
1329,0.0007946789
1330,0.00010237098
1331,1.2278557e-05
1332,0.000775069
1333,0.00010472536
1334,5.438924e-05
1335,1.9937754e-05
1336,0.0007683635
1337,1.642108e-05
1338,0.0032208562
1339,0.00044462085
1340,7.790327e-05
1341,0.00010538101
1342,2.8848648e-05
1343,5.9962273e-05
1344,0.00045895576
1345,0.0010844767
1346,0.0002617836
1347,3.144145e-05
1348,0.0010968149
1349,0.0015485883
1350,2.0176172e-05
1351,0.005171418
1352,0.00064614415
1353,2.6226044e-05
1354,6.1690807e-06
1355,0.00047585368
1356,9.953976e-06
1357,0.024777144
1358,6.3836575e-05
1359,0.0002914667
1360,0.00267753
1361,0.018253118
1362,6.169081e-05
1363,0.0034395158
1364,0.0013616681
1365,1.642108e-05
1366,0.0014621913
1367,4.3213367e-06
1368,8.583069e-06
1369,0.00029984117
1370,1.6272068e-05
1371,0.0014759004
1372,4.5508146e-05
1373,1.886487e-05
1374,0.00011497736
1375,4.208088e-05
1376,3.6120415e-05
1377,2.0325184e-05
1378,4.0858984e-05
1379,0.000113636255
1380,5.4836273e-06
1381,1.6659498e-05
1382,2.670288e-05
1383,0.0001001358
1384,6.824732e-06
1385,0.004678577
1386,0.030430973
1387,0.00021013618
1388,0.00035643578
1389,0.00030252337
1390,0.00021576881
1391,0.00069719553
1392,3.9041042e-06
1393,8.547306e-05
1394,0.00064373016
1395,2.1964312e-05
1396,0.016824573
1397,0.000106334686
1398,0.002938956
1399,4.5090914e-05
1400,0.0026405752
1401,1.6659498e-05
1402,0.0013371706
1403,3.0875206e-05
1404,9.10759e-05
1405,0.02618894
1406,3.3289194e-05
1407,0.0001949668
1408,0.00017854571
1409,4.0382147e-05
1410,1.4394522e-05
1411,0.0008096993
1412,0.0001128912
1413,0.0014055371
1414,0.0006054938
1415,0.0006970465
1416,1.9311905e-05
1417,0.0006464422
1418,2.643466e-05
1419,0.00032249093
1420,6.854534e-07
1421,3.4332275e-05
